** File: unipathway2metacyc.tsv
**
** Synopsis: Mapping UniPathway (UPA, ULS, UER) / MetaCyc (reaction)
**
**
** UniPathway release 2014_11 of 2014/11/26
**
** MetaCyc release 18.5 of Wed Oct 29, 2014
**
** format: UPAID ULSID UERID MetaCyc_ID
**   with UPAID = UniPathway pathway (UPA) identifier
**        ULSID = UniPathway linear sub-pathway (ULS) identifier
**        UERID = UniPathway enzymatic-reaction (UER) identifier
**        MetaCyc_ID = MetaCyc reaction identifier
**        
**   separator: tab
**
UPA00588	ULS00320	UER00659	ADENOSINE-KINASE-RXN
UPA00055	ULS00243	UER00511	2.7.7.33-RXN
UPA00055	ULS00243	UER00511	2.7.7.33-RXN
UPA00055	ULS00243	UER00512	CDP-GLUCOSE-46-DEHYDRATASE-RXN
UPA00055	ULS00243	UER00512	CDP-GLUCOSE-46-DEHYDRATASE-RXN
UPA00055	ULS00243	UER00513	1.17.1.1-RXN
UPA00055	ULS00243	UER00513	1.17.1.1-RXN
UPA00055	ULS00243	UER00514	RXN-9159
UPA00055	ULS00243	UER00514	RXN-9159
UPA00055	ULS00243	UER00515	RXN-9160
UPA00055	ULS00243	UER00515	RXN-9160
UPA00557	ULS00294	UER00612	RXN-1381
UPA00557	ULS00294	UER00612	RXN-1381
UPA00557	ULS00294	UER00613	RXN-1623
UPA00557	ULS00294	UER00613	RXN-1623
UPA00557	ULS00294	UER00614	CDPDIGLYSYN-RXN
UPA00557	ULS00294	UER00614	CDPDIGLYSYN-RXN
UPA00358	ULS00108	UER00476	CPM-KDOSYNTH-RXN
UPA00358	ULS00108	UER00476	CPM-KDOSYNTH-RXN
UPA00996	ULS00467	UER00366	CARBAMATE-KINASE-RXN
UPA00258	ULS00169	UER00371	UREA-CARBOXYLASE-RXN
UPA00258	ULS00169	UER00372	ALLOPHANATE-HYDROLASE-RXN
UPA00540	ULS00286	UER00598	RXN0-1382
UPA00540	ULS00286	UER00598	RXN0-1382
UPA00540	ULS00286	UER00599	OXALYL-COA-DECARBOXYLASE-RXN
UPA00540	ULS00286	UER00599	OXALYL-COA-DECARBOXYLASE-RXN
UPA00159	ULS00107	UER00276	UDPKIN-RXN
UPA00579	ULS00307	UER00640	CYTIKIN-RXN
UPA00579	ULS00307	UER00641	RXN-11832
UPA00579	ULS00307	UER00642	CDPKIN-RXN
UPA00241	ULS00158	UER00352	PANTOTHENATE-KIN-RXN
UPA00241	ULS00158	UER00353	P-PANTOCYSLIG-RXN
UPA00241	ULS00158	UER00354	P-PANTOCYSDECARB-RXN
UPA00241	ULS00158	UER00355	PANTEPADENYLYLTRAN-RXN
UPA00241	ULS00158	UER00356	DEPHOSPHOCOAKIN-RXN
UPA00042	ULS00236	UER00497	ALARACECAT-RXN
UPA00042	ULS00236	UER00497	ALARACECAT-RXN
UPA00294	ULS00207	UER00434	R10-RXN
UPA00294	ULS00207	UER00435	R12-RXN
UPA00812	ULS00386	UER00783	SORB6PDEHYDROG-RXN
UPA00812	ULS00386	UER00783	SORB6PDEHYDROG-RXN
UPA00629	ULS00334	UER00680	ACNEULY-RXN
UPA00629	ULS00334	UER00681	NANK-RXN
UPA00629	ULS00334	UER00682	NANE-RXN
UPA00629	ULS00334	UER00683	NAG6PDEACET-RXN
UPA00629	ULS00334	UER00684	GLUCOSAMINE-6-P-DEAMIN-RXN
UPA00542	ULS00290	UER00605	LACTOSE6P-HYDROXY-RXN
UPA00542	ULS00290	UER00605	6-PHOSPHO-BETA-GALACTOSIDASE-RXN
UPA00814	ULS00388	UER00785	GLUCONOLACT-RXN
UPA00814	ULS00388	UER00785	GLUCONOLACT-RXN
UPA00784	ULS00377	UER00769	RXN0-962
UPA00784	ULS00377	UER00769	RXN0-962
UPA00784	ULS00377	UER00770	RXN0-963
UPA00784	ULS00377	UER00770	RXN0-963
UPA00300	ULS00251	UER00535	TREHALA-RXN
UPA00300	ULS00251	UER00535	TREHALA-RXN
UPA00111	ULS00069	UER00527	MYO-INOSITOL-OXYGENASE-RXN
UPA00111	ULS00069	UER00527	MYO-INOSITOL-OXYGENASE-RXN
UPA00002	ULS00228	UER00467	D-PPENTOMUT-RXN
UPA00002	ULS00228	UER00467	D-PPENTOMUT-RXN
UPA00002	ULS00228	UER00468	DEOXYRIBOSE-P-ALD-RXN
UPA00002	ULS00228	UER00468	DEOXYRIBOSE-P-ALD-RXN
UPA00115	ULS00197	UER00413	1TRANSKETO-RXN
UPA00115	ULS00197	UER00414	TRANSALDOL-RXN
UPA00115	ULS00197	UER00415	2TRANSKETO-RXN
UPA00109	ULS00075	UER00180	GLUCOKIN-RXN
UPA00109	ULS00075	UER00180	RXN-1685
UPA00109	ULS00075	UER00181	PGLUCISOM-RXN
UPA00109	ULS00075	UER00181	RXN-6182
UPA00109	ULS00075	UER00182	6PFRUCTPHOS-RXN
UPA00109	ULS00075	UER00183	F16ALDOLASE-RXN
UPA00704	ULS00355	UER00715	TAGAKIN-RXN
UPA00704	ULS00355	UER00715	TAGAKIN-RXN
UPA00704	ULS00355	UER00716	TAGAALDOL-RXN
UPA00704	ULS00355	UER00716	TAGAALDOL-RXN
UPA00856	ULS00416	UER00828	DEOXYGLUCONOKIN-RXN
UPA00856	ULS00416	UER00828	DEOXYGLUCONOKIN-RXN
UPA00856	ULS00416	UER00829	KDPGALDOL-RXN
UPA00856	ULS00416	UER00829	KDPGALDOL-RXN
UPA00081	ULS00245	UER00518	GALACTONDEHYDRAT-RXN
UPA00081	ULS00245	UER00518	GALACTONDEHYDRAT-RXN
UPA00081	ULS00245	UER00519	DEHYDDEOXGALACTKIN-RXN
UPA00081	ULS00245	UER00519	DEHYDDEOXGALACTKIN-RXN
UPA00081	ULS00245	UER00520	DEHYDDEOXPHOSGALACT-ALDOL-RXN
UPA00081	ULS00245	UER00520	DEHYDDEOXPHOSGALACT-ALDOL-RXN
UPA00109	ULS00076	UER00189	TRIOSEPISOMERIZATION-RXN
UPA00839	ULS00401	UER00802	1.1.1.92-RXN
UPA00839	ULS00401	UER00802	1.1.1.92-RXN
UPA00839	ULS00402	UER00803	TARTRATE-DECARBOXYLASE-RXN
UPA00839	ULS00402	UER00803	TARTRATE-DECARBOXYLASE-RXN
UPA00565	ULS00300	UER00629	GALACTARDEHYDRA-RXN
UPA00565	ULS00300	UER00629	GALACTARDEHYDRA-RXN
UPA00565	ULS00300	UER00630	4.1.2.20-RXN
UPA00565	ULS00300	UER00630	KDGALDOL-RXN
UPA00565	ULS00300	UER00630	4.1.2.20-RXN
UPA00565	ULS00300	UER00631	RXN0-5289
UPA00565	ULS00300	UER00631	TSA-REDUCT-RXN
UPA00565	ULS00300	UER00631	TSA-REDUCT-RXN
UPA00041	ULS00235	UER00436	RXN0-4301
UPA00041	ULS00235	UER00436	RXN0-4301
UPA00115	ULS00196	UER00412	RIB5PISOM-RXN
UPA00916	ULS00439	UER00888	RXN0-5304
UPA00916	ULS00439	UER00889	RIBOKIN-RXN
UPA00916	ULS00439	UER00889	RIBOKIN-RXN
UPA00115	ULS00194	UER00408	GLU6PDEHYDROG-RXN
UPA00115	ULS00194	UER00408	RXN-14819
UPA00115	ULS00194	UER00409	6PGLUCONOLACT-RXN
UPA00115	ULS00194	UER00410	6PGLUCONDEHYDROG-RXN
UPA00115	ULS00194	UER00410	RXN-9952
UPA00812	ULS00385	UER00782	TRANS-RXN-169
UPA00812	ULS00385	UER00782	TRANS-RXN-169
UPA00815	ULS00387	UER00784	1.1.99.28-RXN
UPA00815	ULS00387	UER00784	1.1.99.28-RXN
UPA00702	ULS00351	UER00714	LACTOSE-6-PHOSPHATE-ISOMERASE-RXN
UPA00702	ULS00351	UER00714	LACTOSE-6-PHOSPHATE-ISOMERASE-RXN
UPA00115	ULS00195	UER00411	RIBULP3EPIM-RXN
UPA00145	ULS00049	UER00565	ARABISOM-RXN
UPA00145	ULS00049	UER00565	ARABISOM-RXN
UPA00145	ULS00049	UER00566	RXN0-5116
UPA00145	ULS00049	UER00566	RXN0-5116
UPA00145	ULS00049	UER00567	RIBULPEPIM-RXN
UPA00145	ULS00049	UER00567	RIBULPEPIM-RXN
UPA00146	ULS00270	UER00574	RXN-14102
UPA00146	ULS00270	UER00574	RXN-8772
UPA00146	ULS00270	UER00574	RXN-14102
UPA00146	ULS00270	UER00574	RXN-8772
UPA00146	ULS00270	UER00575	L-ARABINITOL-4-DEHYDROGENASE-RXN
UPA00146	ULS00270	UER00575	L-ARABINITOL-4-DEHYDROGENASE-RXN
UPA00146	ULS00270	UER00576	L-XYLULOSE-REDUCTASE-RXN
UPA00146	ULS00270	UER00576	L-XYLULOSE-REDUCTASE-RXN
UPA00146	ULS00270	UER00577	D-XYLULOSE-REDUCTASE-RXN
UPA00146	ULS00270	UER00577	D-XYLULOSE-REDUCTASE-RXN
UPA00146	ULS00270	UER00578	XYLULOKIN-RXN
UPA00146	ULS00270	UER00578	XYLULOKIN-RXN
UPA00263	ULS00176	UER00377	RXN0-5214
UPA00263	ULS00176	UER00378	RXN0-705
UPA00263	ULS00176	UER00379	LXULRU5P-RXN
UPA00263	ULS00176	UER00380	RIBULPEPIM-RXN
UPA00034	ULS00010	UER00026	DIAMINOPIMELATE-DEHYDROGENASE-RXN
UPA00034	ULS00010	UER00026	RXN-4821
UPA00034	ULS00009	UER00025	DIAMINOPIMEPIM-RXN
UPA00277	ULS00193	UER00407	FADSYN-RXN
UPA00276	ULS00192	UER00406	RIBOFLAVINKIN-RXN
UPA00276	ULS00460	UER00929	RXN-9296
UPA00276	ULS00460	UER00929	RXN-9296
UPA00543	ULS00291	UER00606	RXN-11364
UPA00543	ULS00291	UER00606	RXN-11364
UPA00543	ULS00291	UER00607	RXN-11365
UPA00543	ULS00291	UER00607	RXN-11365
UPA00543	ULS00291	UER00608	RXN-11363
UPA00543	ULS00291	UER00608	RXN-11363
UPA00128	ULS00078	UER00190	GDPMANDEHYDRA-RXN
UPA00128	ULS00078	UER00191	1.1.1.271-RXN
UPA00126	ULS00463	UER00425	MANNPGUANYLTRANGDP-RXN
UPA00126	ULS00462	UER00930	2.7.7.13-RXN
UPA00763	ULS00370	UER00748	35-CYCLIC-GMP-PHOSPHODIESTERASE-RXN
UPA00763	ULS00370	UER00748	35-CYCLIC-GMP-PHOSPHODIESTERASE-RXN
UPA00189	ULS00118	UER00296	GMP-SYN-GLUT-RXN
UPA00189	ULS00119	UER00297	GMP-SYN-NH3-RXN
UPA00189	ULS00119	UER00297	GMP-SYN-NH3-RXN
UPA00909	ULS00438	UER00887	GUANPRIBOSYLTRAN-RXN
UPA00909	ULS00438	UER00887	GUANPRIBOSYLTRAN-RXN
UPA00074	ULS00056	UER00135	IMPCYCLOHYDROLASE-RXN
UPA00591	ULS00323	UER00663	AMP-DEAMINASE-RXN
UPA00591	ULS00311	UER00648	HYPOXANPRIBOSYLTRAN-RXN
UPA00591	ULS00310	UER00647	INOSINEKIN-RXN
UPA00360	ULS00230	UER00483	KDOTRANS-RXN
UPA00360	ULS00230	UER00483	KDOTRANS-RXN
UPA00360	ULS00230	UER00484	KDOTRANS2-RXN
UPA00360	ULS00230	UER00484	KDOTRANS2-RXN
UPA00360	ULS00230	UER00485	LAUROYLACYLTRAN-RXN
UPA00360	ULS00230	UER00485	LAUROYLACYLTRAN-RXN
UPA00360	ULS00230	UER00486	MYRISTOYLACYLTRAN-RXN
UPA00360	ULS00230	UER00486	MYRISTOYLACYLTRAN-RXN
UPA00334	ULS00219	UER00455	KYNURENINASE-RXN
UPA00334	ULS00219	UER00455	KYNURENINASE-RXN
UPA00033	ULS00012	UER00028	HOMOCITRATE-SYNTHASE-RXN
UPA00033	ULS00012	UER00028	HOMOCITRATE-SYNTHASE-RXN
UPA00033	ULS00012	UER00029	RXN3O-1983
UPA00033	ULS00012	UER00029	RXN3O-1983
UPA00033	ULS00012	UER01027	HOMOACONITATE-HYDRATASE-RXN
UPA00033	ULS00012	UER01027	HOMOACONITATE-HYDRATASE-RXN
UPA00033	ULS00012	UER00030	RXN-7970
UPA00033	ULS00012	UER00030	RXN-7970
UPA00033	ULS00012	UER00031	2-AMINOADIPATE-AMINOTRANSFERASE-RXN
UPA00033	ULS00012	UER00031	2-AMINOADIPATE-AMINOTRANSFERASE-RXN
UPA00158	ULS00180	UER00273	ARGSUCCINLYA-RXN
UPA00068	ULS00046	UER00112	ORNCARBAMTRANSFER-RXN
UPA00068	ULS00046	UER00113	ARGSUCCINSYN-RXN
UPA00068	ULS00046	UER00114	ARGSUCCINLYA-RXN
UPA00121	ULS00149	UER00342	PREPHENATE-ASP-TRANSAMINE-RXN
UPA00122	ULS00149	UER00342	PREPHENATE-ASP-TRANSAMINE-RXN
UPA00121	ULS00150	UER00343	PREPHENATE-TRANSAMINE-RXN
UPA00122	ULS00150	UER00343	PREPHENATE-TRANSAMINE-RXN
UPA00990	ULS00464	UER00931	RXN-1882
UPA00990	ULS00464	UER00931	RXN-1882
UPA00990	ULS00464	UER00932	RXNQT-4141
UPA00990	ULS00464	UER00932	RXNQT-4141
UPA00990	ULS00464	UER00933	RXNQT-4142
UPA00990	ULS00464	UER00933	RXNQT-4142
UPA00990	ULS00464	UER00934	RXN-1884
UPA00990	ULS00464	UER00934	RXN-1884
UPA00990	ULS00464	UER00935	GALACTONOLACTONE-DEHYDROGENASE-RXN
UPA00991	ULS00465	UER00936	RXN3DJ-64
UPA00991	ULS00465	UER00936	RXN3DJ-64
UPA00991	ULS00465	UER00937	GLUCURONATE-REDUCTASE-RXN
UPA00991	ULS00465	UER00937	GLUCURONATE-REDUCTASE-RXN
UPA00991	ULS00465	UER00938	RXN-8783
UPA00991	ULS00465	UER00938	RXN-8783
UPA00991	ULS00465	UER00939	RXN-13689
UPA00991	ULS00465	UER00939	RXN-13689
UPA00134	ULS00081	UER00195	ASNSYNB-RXN
UPA00134	ULS00080	UER00194	ASNSYNA-RXN
UPA01012	ULS00505	UER01024	ASPAMINOTRANS-RXN
UPA01012	ULS00505	UER01024	ASPAMINOTRANS-RXN
UPA00158	ULS00178	UER00271	ORNCARBAMTRANSFER-RXN
UPA00051	ULS00213	UER00448	RXN-721
UPA00051	ULS00213	UER00448	RXN-721
UPA00051	ULS00029	UER00077	O-SUCCHOMOSERLYASE-RXN
UPA00136	ULS00084	UER00201	CYSTATHIONINE-BETA-SYNTHASE-RXN
UPA00136	ULS00083	UER00199	SERINE-O-ACETTRAN-RXN
UPA00136	ULS00083	UER00200	ACSERLY-RXN
UPA00067	ULS00048	UER00121	R101-RXN
UPA00067	ULS00048	UER00122	R102-RXN
UPA00067	ULS00048	UER00123	R103-RXN
UPA00098	ULS00161	UER00359	GLUTKIN-RXN
UPA00098	ULS00161	UER00360	GLUTSEMIALDEHYDROG-RXN
UPA00098	ULS00160	UER00358	ORNITHINE-GLU-AMINOTRANSFORASE-RXN
UPA00185	ULS00109	UER00279	ARGININE-N-SUCCINYLTRANSFERASE-RXN
UPA00185	ULS00109	UER00280	SUCCARGDIHYDRO-RXN
UPA00185	ULS00109	UER00281	SUCCORNTRANSAM-RXN
UPA00185	ULS00109	UER00282	SUCCGLUALDDEHYD-RXN
UPA00185	ULS00109	UER00283	SUCCGLUDESUCC-RXN
UPA00634	ULS00337	UER00690	GLUTAMATE-SYNTHASE-NADH-RXN
UPA00634	ULS00336	UER00689	GLUTAMATESYN-RXN
UPA00634	ULS00338	UER00691	GLUTAMATE-SYNTHASE-FERREDOXIN-RXN
UPA00634	ULS00338	UER00691	GLUTAMATE-SYNTHASE-FERREDOXIN-RXN
UPA00261	ULS00170	UER00374	PYRROLINECARBDEHYDROG-RXN
UPA00379	ULS00262	UER00553	FORMIMINOGLUTAMATE-DEIMINASE-RXN
UPA00379	ULS00262	UER00553	FORMIMINOGLUTAMATE-DEIMINASE-RXN
UPA00379	ULS00262	UER00554	N-FORMYLGLUTAMATE-DEFORMYLASE-RXN
UPA00379	ULS00262	UER00554	N-FORMYLGLUTAMATE-DEFORMYLASE-RXN
UPA00379	ULS00261	UER00552	FORMIMINOGLUTAMASE-RXN
UPA00379	ULS00261	UER00552	FORMIMINOGLUTAMASE-RXN
UPA00379	ULS00263	UER00555	GLUTAMATE-FORMIMINOTRANSFERASE-RXN
UPA00379	ULS00263	UER00555	GLUTAMATE-FORMIMINOTRANSFERASE-RXN
UPA01013	ULS00506	UER01025	GLUTAMINESYN-RXN
UPA01013	ULS00506	UER01025	GLUTAMINESYN-RXN
UPA00031	ULS00005	UER00006	ATPPHOSPHORIBOSYLTRANS-RXN
UPA00031	ULS00005	UER00006	ATPPHOSPHORIBOSYLTRANS-RXN
UPA00031	ULS00005	UER00007	HISTPRATPHYD-RXN
UPA00031	ULS00005	UER00007	HISTPRATPHYD-RXN
UPA00031	ULS00005	UER00008	HISTCYCLOHYD-RXN
UPA00031	ULS00005	UER00009	PRIBFAICARPISOM-RXN
UPA00031	ULS00005	UER00010	GLUTAMIDOTRANS-RXN
UPA00031	ULS00005	UER00011	IMIDPHOSDEHYD-RXN
UPA00031	ULS00005	UER00012	HISTAMINOTRANS-RXN
UPA00031	ULS00005	UER00013	HISTIDPHOS-RXN
UPA00031	ULS00005	UER00014	RXN-8001
UPA00051	ULS00030	UER00078	CYSTATHIONINE-BETA-LYASE-RXN
UPA00051	ULS00031	UER00079	O-ACETYLHOMOSERINE-THIOL-LYASE-RXN
UPA00051	ULS00031	UER00079	ACETYLHOMOSER-CYS-RXN
UPA00051	ULS00214	UER00449	RXN-9384
UPA00051	ULS00214	UER00449	RXN-9384
UPA00314	ULS00028	UER00076	ADENOSYLHOMOCYSTEINASE-RXN
UPA00051	ULS00025	UER00462	ASPARTATEKIN-RXN
UPA00051	ULS00025	UER00462	ASPARTATEKIN-RXN
UPA00051	ULS00025	UER00464	ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN
UPA00051	ULS00025	UER00464	ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN
UPA00051	ULS00025	UER00465	HOMOSERDEHYDROG-RXN
UPA00051	ULS00025	UER00465	HOMOSERDEHYDROG-RXN
UPA00047	ULS00020	UER00056	ACETOOHBUTREDUCTOISOM-RXN
UPA00047	ULS00020	UER00057	DIHYDROXYMETVALDEHYDRAT-RXN
UPA00047	ULS00020	UER00058	BRANCHED-CHAINAMINOTRANSFERILEU-RXN
UPA00333	ULS00218	UER00454	ARYLFORMAMIDASE-RXN
UPA00333	ULS00218	UER00454	ARYLFORMAMIDASE-RXN
UPA00563	ULS00298	UER00624	FUCISOM-RXN
UPA00563	ULS00298	UER00624	FUCISOM-RXN
UPA00563	ULS00298	UER00625	FUCULOKIN-RXN
UPA00563	ULS00298	UER00625	FUCULOKIN-RXN
UPA00563	ULS00298	UER00626	FUCPALDOL-RXN
UPA00563	ULS00298	UER00626	FUCPALDOL-RXN
UPA00048	ULS00023	UER00070	2-ISOPROPYLMALATESYN-RXN
UPA00048	ULS00023	UER00071	RXN-8991
UPA00048	ULS00023	UER00071	3-ISOPROPYLMALISOM-RXN
UPA00048	ULS00023	UER00072	3-ISOPROPYLMALDEHYDROG-RXN
UPA00048	ULS00023	UER00072	RXN-7800
UPA00048	ULS00023	UER00072	RXN-13158
UPA00048	ULS00023	UER00073	BRANCHED-CHAINAMINOTRANSFERLEU-RXN
UPA00034	ULS00011	UER00027	DIAMINOPIMDECARB-RXN
UPA00033	ULS00014	UER00035	RXN-15002
UPA00033	ULS00014	UER00035	RXN-5181
UPA00033	ULS00014	UER00036	RXN-5182
UPA00033	ULS00014	UER00036	RXN-5182
UPA00033	ULS00014	UER00037	RXN-5183
UPA00033	ULS00014	UER00037	RXN-5183
UPA00033	ULS00014	UER00038	RXN-5184
UPA00033	ULS00014	UER00038	RXN-5184
UPA00033	ULS00014	UER00039	RXN-5185
UPA00033	ULS00014	UER00039	RXN-5185
UPA00033	ULS00013	UER00032	1.2.1.31-RXN
UPA00033	ULS00013	UER00032	RXN-10855
UPA00033	ULS00013	UER00032	RXN-8173
UPA00033	ULS00013	UER00033	RXN3O-127
UPA00033	ULS00013	UER00033	RXN3O-127
UPA00033	ULS00013	UER00034	1.5.1.7-RXN
UPA00033	ULS00013	UER00034	1.5.1.7-RXN
UPA00051	ULS00035	UER00083	2.1.1.5-RXN
UPA00051	ULS00034	UER00082	HOMOCYSMET-RXN
UPA00051	ULS00033	UER00081	HOMOCYSMETB12-RXN
UPA00904	ULS00434	UER00874	5.3.1.23-RXN
UPA00904	ULS00434	UER00874	5.3.1.23-RXN
UPA00904	ULS00434	UER00875	R145-RXN
UPA00904	ULS00434	UER00876	R82-RXN
UPA00904	ULS00434	UER00877	R83-RXN
UPA00904	ULS00434	UER00878	R147-RXN
UPA00068	ULS00045	UER00111	GLUTAMATE-N-ACETYLTRANSFERASE-RXN
UPA00158	ULS00177	UER00270	ARGINASE-RXN
UPA00068	ULS00044	UER00110	ACETYLORNDEACET-RXN
UPA00121	ULS00151	UER00344	CARBOXYCYCLOHEXADIENYL-DEHYDRATASE-RXN
UPA00121	ULS00154	UER00347	PHEAMINOTRANS-RXN
UPA00098	ULS00162	UER00361	PYRROLINECARBREDUCT-RXN
UPA00098	ULS00162	UER00361	SPONTPRO-RXN
UPA00098	ULS00162	UER00361	PYRROLINECARBREDUCT-RXN
UPA00098	ULS00162	UER00361	SPONTPRO-RXN
UPA00098	ULS00159	UER00357	ORNITHINE-CYCLODEAMINASE-RXN
UPA00135	ULS00082	UER00196	PGLYCDEHYDROG-RXN
UPA00135	ULS00082	UER00197	PSERTRANSAM-RXN
UPA00135	ULS00082	UER00198	RXN0-5114
UPA00906	ULS00445	UER00895	SERINE--TRNA-LIGASE-RXN
UPA00906	ULS00445	UER00895	RXN0-2161
UPA00906	ULS00445	UER00895	SERINE--TRNA-LIGASE-RXN
UPA00050	ULS00022	UER00461	ASPARTATEKIN-RXN
UPA00050	ULS00022	UER00461	ASPARTATEKIN-RXN
UPA00050	ULS00022	UER00463	ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN
UPA00050	ULS00022	UER00463	ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN
UPA00050	ULS00022	UER00063	HOMOSERDEHYDROG-RXN
UPA00050	ULS00022	UER00063	HOMOSERDEHYDROG-RXN
UPA00050	ULS00022	UER00064	HOMOSERKIN-RXN
UPA00050	ULS00022	UER00065	THRESYN-RXN
UPA00035	ULS00016	UER00040	GLUTAMIN-RXN
UPA00035	ULS00016	UER00040	ANTHRANSYN-RXN
UPA00035	ULS00016	UER00041	PRTRANS-RXN
UPA00035	ULS00016	UER00042	PRAISOM-RXN
UPA00035	ULS00016	UER00043	IGPSYN-RXN
UPA00035	ULS00016	UER00044	TRYPSYN-RXN
UPA00035	ULS00016	UER00044	RXN0-2381
UPA00035	ULS00016	UER00044	RXN0-2382
UPA00122	ULS00485	UER00350	TYROSINE-AMINOTRANSFERASE-RXN
UPA00122	ULS00486	UER00959	CYCLOHEXADIENYL-DEHYDROGENASE-RXN
UPA00122	ULS00487	UER00960	RXN-5682
UPA00049	ULS00021	UER00059	ACETOLACTSYN-RXN
UPA00049	ULS00021	UER00060	ACETOLACTREDUCTOISOM-RXN
UPA00049	ULS00021	UER00060	2-ACETOLACTATE-MUTASE-RXN
UPA00049	ULS00021	UER00061	DIHYDROXYISOVALDEHYDRAT-RXN
UPA00049	ULS00021	UER00062	BRANCHED-CHAINAMINOTRANSFERVAL-RXN
UPA00034	ULS00008	UER00022	2.3.1.89-RXN
UPA00034	ULS00008	UER00023	RXN-4822
UPA00034	ULS00008	UER00024	N-ACETYLDIAMINOPIMELATE-DEACETYLASE-RXN
UPA00034	ULS00227	UER00466	RXN-7737
UPA00034	ULS00227	UER00466	RXN-7737
UPA00034	ULS00007	UER00019	TETHYDPICSUCC-RXN
UPA00034	ULS00007	UER00020	SUCCINYLDIAMINOPIMTRANS-RXN
UPA00034	ULS00007	UER00021	SUCCDIAMINOPIMDESUCC-RXN
UPA00074	ULS00050	UER00124	PRPPAMIDOTRANS-RXN
UPA00074	ULS00050	UER00125	GLYRIBONUCSYN-RXN
UPA00068	ULS00043	UER00106	N-ACETYLTRANSFER-RXN
UPA00068	ULS00043	UER00107	ACETYLGLUTKIN-RXN
UPA00068	ULS00043	UER00108	N-ACETYLGLUTPREDUCT-RXN
UPA00068	ULS00043	UER00109	ACETYLORNTRANSAM-RXN
UPA00074	ULS00051	UER00126	GART-RXN
UPA00074	ULS00052	UER00127	GARTRANSFORMYL2-RXN
UPA00113	ULS00248	UER00529	GLUCOSAMINEPNACETYLTRANS-RXN
UPA00113	ULS00248	UER00529	GLUCOSAMINEPNACETYLTRANS-RXN
UPA00113	ULS00248	UER00530	PHOSACETYLGLUCOSAMINEMUT-RXN
UPA00113	ULS00248	UER00530	PHOSACETYLGLUCOSAMINEMUT-RXN
UPA00113	ULS00249	UER00531	5.4.2.10-RXN
UPA00113	ULS00249	UER00531	5.4.2.10-RXN
UPA00113	ULS00249	UER00532	2.3.1.157-RXN
UPA00113	ULS00249	UER00532	2.3.1.157-RXN
UPA00188	ULS00163	UER00363	RXN-0
UPA00379	ULS00260	UER00549	HISTIDINE-AMMONIA-LYASE-RXN
UPA00379	ULS00260	UER00549	HISTIDINE-AMMONIA-LYASE-RXN
UPA00379	ULS00260	UER00550	UROCANATE-HYDRATASE-RXN
UPA00379	ULS00260	UER00550	UROCANATE-HYDRATASE-RXN
UPA00379	ULS00260	UER00551	IMIDAZOLONEPROPIONASE-RXN
UPA00379	ULS00260	UER00551	IMIDAZOLONEPROPIONASE-RXN
UPA00253	ULS00146	UER00334	NAD-SYNTH-GLN-RXN
UPA00253	ULS00145	UER00333	NAD-SYNTH-NH3-RXN
UPA00253	ULS00287	UER00600	2.7.7.1-RXN
UPA00253	ULS00287	UER00600	2.7.7.1-RXN
UPA00527	ULS00276	UER00585	ALANINE-DEHYDROGENASE-RXN
UPA00527	ULS00276	UER00585	ALANINE-DEHYDROGENASE-RXN
UPA00051	ULS00026	UER00074	HOMOSERINE-O-ACETYLTRANSFERASE-RXN
UPA00051	ULS00027	UER00075	HOMSUCTRAN-RXN
UPA00315	ULS00032	UER00080	S-ADENMETSYN-RXN
UPA00331	ULS00216	UER00451	SAMDECARB-RXN
UPA00331	ULS00216	UER00451	SAMDECARB-RXN
UPA00904	ULS00432	UER00871	METHYLTHIOADENOSINE-NUCLEOSIDASE-RXN
UPA00904	ULS00432	UER00871	METHYLTHIOADENOSINE-NUCLEOSIDASE-RXN
UPA00904	ULS00432	UER00872	5-METHYLTHIORIBOSE-KINASE-RXN
UPA00904	ULS00432	UER00872	5-METHYLTHIORIBOSE-KINASE-RXN
UPA00904	ULS00433	UER00873	5-METHYLTHIOADENOSINE-PHOSPHORYLASE-RXN
UPA00904	ULS00433	UER00873	5-METHYLTHIOADENOSINE-PHOSPHORYLASE-RXN
UPA00159	ULS00105	UER00274	RXN-12002
UPA00159	ULS00106	UER00275	RXN-12002
UPA00032	ULS00232	UER00492	RXN0-1861
UPA00032	ULS00232	UER00492	RXN0-1861
UPA00032	ULS00232	UER00493	RXN0-1863
UPA00032	ULS00232	UER00493	RXN0-1863
UPA00032	ULS00232	UER00494	RXN0-1862
UPA00032	ULS00232	UER00494	RXN0-1862
UPA00797	ULS00379	UER00772	UDP-ARABINOSE-4-EPIMERASE-RXN
UPA00797	ULS00379	UER00772	UDP-ARABINOSE-4-EPIMERASE-RXN
UPA00113	ULS00250	UER00533	NAG1P-URIDYLTRANS-RXN
UPA00113	ULS00250	UER00533	NAG1P-URIDYLTRANS-RXN
UPA00038	ULS00234	UER00491	UGD-RXN
UPA00038	ULS00234	UER00491	UGD-RXN
UPA00796	ULS00378	UER00771	UDP-GLUCURONATE-DECARBOXYLASE-RXN
